Ticker,Description,Shares Float,Market Capitalization,Pre-market Change %,Pre-market High,Pre-market Volume,Volume,Volume*Price,Open,Post-market Open,High,Low,Volatility,Change %,Sector,Volatility Month
QUAD,"Quad Graphics, Inc",30273021.29,194658646.2,,,,181382,669299.58,3.66,3.69,3.81,3.59,6.1281337,1.65289256,Commercial Services,5.8606268
FEAM,"5E Advanced Materials, Inc.",30286037.4,193373388.5,0.92592593,4.36,1200,159289,697685.82,4.3,4.38,4.49,4.18,7.41626794,1.38888889,Process Industries,10.74475429
CCAP,"Crescent Capital BDC, Inc.",30355406.88,543322269.4,,,,141501,2074404.66,14.57,14.66,14.73,14.485,1.6914049,1.10344828,Finance,1.48808791
ACT,"Enact Holdings, Inc.",30388861.83,4065373664,,,,328282,8259575.12,24.98,25.16,25.37,24.94,1.72413793,0.88211708,Finance,2.15146836
MNRO,"Monro, Inc.",30423010.46,1253245579,,,,416183,16601539.87,39.5,39.89,40.45,39.42,2.61288686,0.98734177,Retail Trade,3.136866
THRY,"Thryv Holdings, Inc.",30444811.62,893926123.9,,,,254339,6528882.13,25.21,25.67,25.75,25.1,2.58964143,1.74395561,Commercial Services,2.68666186
CSGS,"CSG Systems International, Inc.",30456958.62,1607576490,,,,214807,10899307.18,50.67,50.74,50.9,49.9025,1.99889785,0.1183899,Technology Services,2.33102499
ZVRA,"Zevra Therapeutics, Inc.",30630366.94,210406010.1,2.40963855,5.95,300,309976,1924950.96,5.9,6.21,6.26,5.76,8.68055556,6.88468158,Health Technology,5.99831523
GBX,"Greenbrier Companies, Inc. (The)",30861495.5,1016745578,,,,252323,8036487.55,31.64,31.85,32.12,31.235,2.83336001,0.22026432,Producer Manufacturing,2.77660889
ENFN,"Enfusion, Inc.",30871071.69,1045412952,,,,636313,5720453.87,8.86,8.97,9.14,8.79,3.9817975,0.11135857,Technology Services,4.05403344
HGBL,Heritage Global Inc.,31004905.35,142142638.2,4.98687664,4,100,525769,2013695.27,3.85,3.83,3.92,3.72,5.37634409,0.52493438,Finance,5.52488157
UBAAF,Urbana Corp.,31087993.13,122493751.6,,,,34626,102146.7,2.95,,2.95,2.95,0.33898305,0.34013605,Finance,1.12592385
TMDX,"TransMedics Group, Inc.",31304614.53,2615685678,,,,378392,30403797.2,78,80.35,80.66,77.66,3.86299253,2.18746026,Health Technology,3.73425008
ORIC,"Oric Pharmaceuticals, Inc.",31310688.89,292654775,,,,307037,1992670.13,6.33,6.49,6.55,6.26,5.4313099,4.50885668,Health Technology,5.36593092
LAW,"CS Disco, Inc.",31385366.61,480191301,-0.37974684,7.87,500,310510,2499605.5,7.77,8.05,8.08,7.74,4.39276486,1.89873418,Technology Services,4.91895727
JBT,John Bean Technologies Corporation,31415708.15,3899902816,,,,165545,20289195.2,118.75,122.56,123.05,118.75,3.62105263,2.62937531,Producer Manufacturing,2.88364154
KELYA,"Kelly Services, Inc.",31428733.84,638337070.7,0.40369089,17.41,100,298253,5282060.63,17.42,17.71,18.095,17.4,4.33908046,2.13379469,Commercial Services,2.84123651
GSRM,GSR II Meteora Acquisition Corp.,31448089.75,410729673.5,0.38610039,10.45,3200,109879,1141642.81,10.4,10.39,10.4,10.38,0.38535645,0.28957529,Finance,1.25005916
RPTX,Repare Therapeutics Inc.,31456323.01,527368205.7,,,,156746,1964027.38,12.1,12.53,12.735,11.92,6.83724832,3.29760923,Health Technology,6.45067284
BLD,TopBuild Corp.,31553946.56,7841764750,,,,196915,48636035.85,243.11,246.99,249.58,243.11,2.66134672,1.52499178,Industrial Services,2.64096009
LUNA,Luna Innovations Incorporated,31554429.81,352756424.1,1.9,10.19,300,385812,4074174.72,10,10.56,10.6977,9.91,7.94853683,5.6,Electronic Technology,4.24802875
RGP,"Resources Connection, Inc.",31657076.2,542768215,,,,213016,3438078.24,16.01,16.14,16.405,15.99,2.59537211,0.8119925,Commercial Services,2.49924232
BCAB,"BioAtla, Inc.",31678438.14,183043255.9,,,,342200,1314048,3.8,3.84,3.895,3.67,6.13079019,1.58730159,Health Technology,6.60129753
HEES,"H&E Equipment Services, Inc.",31743666.23,1638634494,0,43.88,500,417221,18791633.84,43.58,45.04,45.24,42.81,5.67624387,2.64357338,Finance,3.82138658
LII,"Lennox International, Inc.",31800558.2,11082518783,,,,219610,68555653.7,309.08,312.17,314.04,309.08,1.60476252,0.36329733,Producer Manufacturing,2.16447368
VERI,"Veritone, Inc.",31800903.01,172708439.4,0,4.49,2535,715871,3357434.99,4.5,4.69,4.725,4.22,11.96682464,4.45434298,Commercial Services,9.17363307
PMVP,"PMV Pharmaceuticals, Inc.",31890051.38,279688057.9,,,,325950,1991554.5,5.91,6.11,6.16,5.76,6.94444444,2.51677852,Commercial Services,6.90684007
LUNG,Pulmonx Corporation,31999857.08,515261304.3,,,,430241,5872789.65,12.6,13.65,13.8,12.5,10.4,8.16164818,Health Technology,5.1963745
KRTX,"Karuna Therapeutics, Inc.",32039932.14,8900427908,,,,297076,70614965.2,236.93,237.7,239.15,233.72,2.32329283,0.11793446,Health Technology,2.68115485
FNA,"Paragon 28, Inc.",32158776.8,1525371499,,,,202029,3743597.37,18.31,18.53,18.59,18.05,2.99168975,0.16216216,Health Technology,2.98603328
DYN,"Dyne Therapeutics, Inc.",32203425.22,686316965.9,2.00913242,11.17,100,981908,11557057.16,10.8,11.76,11.81,10.71,10.27077498,7.48858447,Health Technology,7.35147674
PAYS,"Paysign, Inc.",32216632.89,129646792.3,1.6194332,2.64,1534,137824,341803.52,2.46,2.48,2.57,2.45,4.89795918,0.4048583,Commercial Services,6.51140455
TCS,Container Store (The),32288737.17,146334875.3,,,,686782,2012271.26,2.84,2.93,2.97,2.79,6.4516129,1.03448276,Retail Trade,7.0138192
NX,Quanex Building Products Corporation,32372437.14,880162104,,,,142042,3793941.82,26.15,26.71,26.89,25.77,4.34613892,1.59756561,Producer Manufacturing,3.2120503
HLIO,"Helios Technologies, Inc.",32377768.03,2063493382,,,,177198,11200685.58,62.53,63.21,63.22,62.235,1.58271069,0.44493882,Producer Manufacturing,3.27652907
FLL,"Full House Resorts, Inc.",32395666.87,222172260.7,,,,123254,794988.3,6.41,6.45,6.47,6.28,3.02547771,0.93896714,Consumer Services,4.1263728
THCH,TH International Limited,32461009.47,453785152.1,-2.4822695,2.75,1599,348066,985026.78,2.79,2.83,2.87,2.67,7.4906367,0.35460993,Consumer Services,8.32687731
VOXR,Vox Royalty Corp.,32487076.98,107277746.9,,,,41200,98060.12,2.35,,2.4,2.35,2.12765957,1.28085106,Non-Energy Minerals,5.05062693
DSGN,"Design Therapeutics, Inc.",32518771.62,318330178.5,,,,221588,1260835.72,5.45,5.69,5.81,5.25,10.66666667,4.98154982,Health Technology,7.41812018
UTI,Universal Technical Institute Inc,32647766.54,222794923.2,,,,54066,353591.64,6.41,6.54,6.59,6.34,3.94321767,1.86915888,Commercial Services,3.83663997
CDLX,"Cardlytics, Inc. Common Stock",32862911.92,228202186,-0.15128593,6.65,1185,656848,4420587.04,6.61,6.73,6.94,6.35,9.29133858,1.81543116,Technology Services,9.22595004
NSSC,"NAPCO Security Technologies, Inc.",32864089.14,1360407888,,,,589976,21829112,36.22,37,37.01,35.47,4.34169721,2.01268266,Commercial Services,4.02282871
CEIX,CONSOL Energy Inc.,32874042.85,2293959265,0.62719902,65.78,200,857481,57991440.03,65.22,67.63,68.8827,64.47,6.84457887,3.45724338,Energy Minerals,3.96354601
MLTX,MoonLake Immunotherapeutics,33096790.14,1393417325,,,,173870,4597122.8,25.88,26.44,26.775,25.745,4.00077685,1.3803681,Health Technology,5.99677183
LOB,"Live Oak Bancshares, Inc.",33153383.28,1130442122,,,,218725,5579674.75,25.33,25.51,25.63,25,2.52,0.43307087,Finance,4.9108009
TRIN,Trinity Capital Inc.,33157923.79,491701926.7,,,,314269,4296057.23,13.59,13.67,13.69,13.51,1.33234641,0.73691968,Finance,2.56431537
FDMT,"4D Molecular Therapeutics, Inc.",33270871.67,877079882.3,,,,938551,19653257.94,20.53,20.94,21.2,19.64,7.94297352,1.99707745,Health Technology,6.30032966
KNSA,"Kiniksa Pharmaceuticals, Ltd.",33388291.92,1123579239,,,,406201,6527650.07,15.54,16.07,16.36,15.4,6.23376623,3.27763496,Health Technology,4.2065506
EWCZ,"European Wax Center, Inc.",33433679.55,1110483355,-0.58207218,17.08,100,343358,6012198.58,17.07,17.51,17.52,16.525,6.02118003,1.92083818,Consumer Services,3.96361143
MORF,"Morphic Holding, Inc.",33576401.79,2730333673,1.70940171,59.5,2941,568083,34448553.12,59.5,60.64,61.17,59.5,4.48739496,3.65811966,Health Technology,3.84438874
INSW,"International Seaways, Inc.",33656692.38,1856227572,0.26560425,37.75,150,570930,21661084.2,37.56,37.94,37.95,36.5,3.97260274,0.77025232,Transportation,3.05117472
SIBN,"SI-BONE, Inc.",33668029.22,1104880694,,,,230761,6590534.16,28,28.56,28.77,28,2.75,1.3484741,Health Technology,3.4105052
HRMY,"Harmony Biosciences Holdings, Inc.",33673680.95,2190741717,,,,450378,16456812.12,36.06,36.57,36.79,35.4,3.92655367,0.74441687,Health Technology,2.84539247
QTRX,Quanterix Corporation,33695549.85,884716261.1,-0.57598582,22.44,100,345205,8164098.25,22.39,23.65,24,22.39,7.19071014,4.78511298,Health Technology,6.05138806
COLL,"Collegium Pharmaceutical, Inc.",33730518.11,802944367.9,,,,262561,6094040.81,22.79,23.21,23.25,22.32,4.16666667,1.08885017,Health Technology,3.36197973
BIOX,Bioceres Crop Solutions Corp.,33731928.47,847343343.3,,,,238453,3190501.14,12.78,13.38,13.47,12.61,6.81998414,4.85893417,Process Industries,4.31142254
SPTN,SpartanNash Company,33777541.07,744874697.8,0.32833021,21.39,100,291958,6259579.52,21.4,21.44,21.51,21.02,2.33111323,0.56285178,Distribution Services,2.78724956
STTK,"Shattuck Labs, Inc.",33952151.82,155444927.8,,,,162143,593443.38,3.23,3.66,3.89,3.23,22.91021672,16.19047619,Health Technology,8.69915995
PRFT,"Perficient, Inc.",33968499.18,2743506053,,,,336914,26531977.5,78.18,78.75,79.58,77.9465,2.09566818,0.10169061,Commercial Services,2.52987067
TERN,"Terns Pharmaceuticals, Inc.",33978983.11,665424954.5,,,,1972434,23156375.16,10.71,11.74,11.75,10.1,16.33663366,7.50915751,Health Technology,8.21081835
GRTX,"Galera Therapeutics, Inc.",34064180.49,131723982.5,2.78232406,3.41,3829,752758,2310967.06,3.17,3.07,3.17,2.915,8.74785592,0.49099836,Health Technology,6.43184613
MTW,"Manitowoc Company, Inc. (The)",34153311.08,627651896.2,,,,208371,3721506.06,17.69,17.86,18.05,17.55,2.84900285,0.61971831,Producer Manufacturing,3.94085803
ALLT,Allot Ltd.,34204200.45,114726035.9,,,,23333,71632.31,3.01,3.07,3.12,3.01,3.65448505,0.6557377,Electronic Technology,6.20166641
QIPT,Quipt Home Medical Corp.,34383151.89,197484284.3,-0.92936803,5.4929,797,318579,1745812.92,5.36,5.48,5.52,5.333,3.50646915,1.85873606,Health Services,4.4072051
BHE,"Benchmark Electronics, Inc.",34420438.77,914441875.9,-0.79113924,25.08,100,140695,3611640.65,25.26,25.67,25.69,25.08,2.43221691,1.54272152,Electronic Technology,2.58811862
VYGR,"Voyager Therapeutics, Inc.",34447238.75,609063038.6,,,,1038119,14523284.81,12.98,13.99,14.07,12.915,8.94308943,7.86430224,Health Technology,6.34310734
NFYS,Enphys Acquisition Corp.,34500000,448500005,,,,49225,511940,10.38,,10.49,10.38,1.05973025,0.19267823,Finance,0.35691182
NVRO,Nevro Corp.,34583225.83,939483959.1,,,,555031,14558463.13,24.57,26.23,26.63,24.57,8.38420838,4.16997617,Health Technology,4.5846088
EXFY,"Expensify, Inc.",34588894.35,634386632.5,,,,741770,5681958.2,7.25,7.66,7.76,7.25,7.03448276,3.51351351,Technology Services,5.8500318
OFIX,Orthofix Medical Inc.,34640415.06,720288090.9,0,19.7,210,201571,3972964.41,19.56,19.71,19.86,19.21,3.38365435,0.15243902,Health Technology,3.80897598
OLMA,"Olema Pharmaceuticals, Inc.",34682744.63,346882200.5,0.25510204,8.07,3193,689749,5869763.99,7.87,8.51,9.005,7.87,14.80304956,8.54591837,Health Technology,12.0696431
CSWC,Capital Southwest Corporation,34809226.99,705075135.2,0.94389093,19.3,500,240556,4618675.2,19.1,19.2,19.2448,19.055,0.99606403,0.681699,Finance,1.65565419
ANNX,"Annexon, Inc.",34879732.01,181016257,0,3,400,741432,2528283.12,2.99,3.41,3.46,2.99,15.71906355,13.66666667,Health Technology,13.39762838
ORMP,Oramed Pharmaceuticals Inc.,34883278.69,159709295.9,0.77922078,3.89,3386,379947,1515988.53,3.83,3.99,4.01,3.825,4.83660131,3.63636364,Health Technology,8.0254492
FBK,FB Financial Corporation,34888193.84,1373958633,,,,138470,4066863.9,29.38,29.37,29.515,28.94,1.98686938,0.27313076,Finance,3.90834027
EXP,Eagle Materials Inc,34900160.01,6088065029,,,,503116,86561107.8,169.48,172.05,172.37,168.41,2.35140431,0.95646051,Non-Energy Minerals,1.74621785
MATX,"Matson, Inc.",34945135.34,2650516051,,,,334756,24745163.52,73.8,73.92,74.4944,72.72,2.440044,0.57142857,Transportation,2.54373862
AXSM,"Axsome Therapeutics, Inc.",34962394.94,3751653853,-2.88235294,82.55,100,857377,73820159.7,84.95,86.1,88.19,83.19,6.01033778,1.29411765,Health Technology,4.14415675
ICVX,"Icosavax, Inc.",35011292.31,487010805.8,,,,245708,2403024.24,9.28,9.78,10.14,9.125,11.12328767,1.45228216,Health Technology,10.66447467
ARGO,"Argo Group International Holdings, Ltd.",35027415.22,1039257568,,,,265125,7834443.75,29.54,29.55,29.55,29.46,0.30549898,0.10162602,Finance,0.24440938
INZY,"Inozyme Pharma, Inc.",35061037.97,252762747.1,0,5.6,1102,326349,1873243.26,5.49,5.74,5.84,5.35,9.1588785,3.42342342,Health Technology,7.245701
WEAV,"Weave Communications, Inc.",35227177.14,566462285.7,,,,1695389,14393852.61,8.14,8.49,8.71,7.81,11.52368758,3.28467153,Technology Services,5.81613917
TCRX,"TScan Therapeutics, Inc.",35335597.97,134719926.7,0,2.71,120,380275,1076178.25,2.74,2.83,2.88,2.55,12.94117647,4.42804428,Health Technology,16.59712921
TRUP,"Trupanion, Inc.",35423625.78,1096182611,-0.51753882,25.95,1211,829870,22066243.3,26.1,26.59,27.11,25.365,6.87955845,1.93597853,Finance,9.37125849
NOVT,Novanta Inc.,35466807.41,6138509790,,,,155981,26741382.64,168.86,171.44,171.7723,168.8,1.76084123,1.07298668,Electronic Technology,2.55135719
SCYX,"SCYNEXIS, Inc.",35512514.19,101153313.3,,,,242546,671852.42,2.65,2.77,2.82,2.6201,7.62947979,2.9739777,Health Technology,5.8849628
CAMP,CalAmp Corp.,35621182.38,75823881.24,-1.57068063,1.88,100,275501,556512.02,1.93,2.02,2.12,1.825,16.16438356,5.7591623,Electronic Technology,7.69205241
AMPH,"Amphastar Pharmaceuticals, Inc.",35791453.9,2693208857,0.85407959,56.2,949,918091,51220296.89,55.5,55.79,56.1706,53.32,5.34621155,1.38106487,Health Technology,3.18113151
MTH,Meritage Homes Corporation,35838520.32,4885736323,,,,466506,61993982.34,130.86,132.89,133.73,130.66,2.60217358,1.96424461,Consumer Durables,2.64275761
MRUS,Merus N.V.,36009565.55,1247958285,,,,432607,11602519.74,25.99,26.82,27.08,25.71,5.32866589,2.56214149,Health Technology,5.57221496
FN,Fabrinet,36018628.65,4690668819,1.23255814,132.35,1380,361130,46668829.9,129.41,129.23,133.74,128.54,4.04543333,0.17829457,Electronic Technology,4.24850057
SWAV,"ShockWave Medical, Inc.",36059629.31,10979438568,-0.6012841,292.6,108,559799,167810946.2,291.01,299.77,300.125,272.43,10.16591418,1.83442606,Health Technology,4.06418286
MODN,"Model N, Inc.",36063969.41,1315452497,,,,203052,7009355.04,33.68,34.52,34.845,33.62,3.64366449,1.64899882,Technology Services,2.72175708
ALKT,"Alkami Technology, Inc.",36170057.73,1467262903,,,,223070,3524506,15.5,15.8,15.91,15.47,2.84421461,1.28205128,Technology Services,4.41424599
TRVI,"Trevi Therapeutics, Inc.",36324086.72,162788378,,,,190266,515620.86,2.5,2.71,2.72,2.5,10.4,10.16260163,Health Technology,8.70914991
PEN,"Penumbra, Inc.",36583830.35,12920704759,,,,332008,112142342.2,333.97,337.77,339.67,332.88,2.03977409,0.11856419,Health Technology,2.3493433
CRI,"Carter's, Inc.",36602333.38,2645726108,,,,985175,69159285,69.55,70.2,71.19,69.181,2.90397653,0.61631074,Retail Trade,2.62106853
MSA,MSA Safety Incorporated,36803403.61,6398962474,,,,240511,39193672.56,160.94,162.96,164.46,160.33,2.57593713,0.74806801,Consumer Durables,2.2022148
ARC,"ARC Document Solutions, Inc.",36935556.04,131781450.4,,,,80987,244580.74,3.01,3.02,3.08,2.97,3.7037037,0.33222591,Commercial Services,3.73890708
NBHC,National Bank Holdings Corporation,36951885.29,1202594405,,,,302818,9656866.02,31.87,31.89,32.13,31.355,2.4716951,0.59936909,Finance,4.06174316
AGS,"PlayAGS, Inc.",36972352.1,211576155.4,,,,470140,2623381.2,5.25,5.58,5.64,5.23,7.83938815,5.48204159,Producer Manufacturing,4.92075387
AEIS,"Advanced Energy Industries, Inc.",37004624.96,4046888228,,,,172366,18584502.12,107.5,107.82,108.81,107.12,1.5776699,0.21377451,Electronic Technology,2.94153739
FCFS,"FirstCash Holdings, Inc.",37187685.27,4291862991,,,,269146,25404690.94,93.4,94.39,95.24,93.22,2.16691697,0.60754637,Finance,2.02520432
VCTR,"Victory Capital Holdings, Inc. Class A Common Stock",37248622.09,2153172401,-1.60984848,31.25,300,630689,20301878.91,31.23,32.19,32.3,31.23,3.42619276,1.60984848,Finance,2.61798538
NAMS,NewAmsterdam Pharma Company N.V.,37258070.44,1037633568,,,,48211,611797.59,12.61,12.47,12.77,11.74,8.77342419,5.75,Health Technology,6.81791363
AVTA,"Avantax, Inc.",37286407.62,882509577.3,,,,299401,6847300.87,22.69,22.87,22.94,21.93,4.60556316,0.61592609,Technology Services,2.44980247
SILK,"Silk Road Medical, Inc.",37289464.05,1270299655,-1.06382979,31.62,100,480728,15767878.4,31.61,32.8,33.31,31.61,5.37804492,2.62828536,Health Technology,4.72339766
SHAK,"Shake Shack, Inc.",37359801.69,3126042949,,,,1639389,121298392.1,71.18,73.99,74.84,71.11,5.24539446,4.02080697,Consumer Services,2.64429126
TMST,TimkenSteel Corporation,37797462.84,858214061.1,,,,314931,6160050.36,19.06,19.56,19.58,18.94,3.37909187,1.82196773,Non-Energy Minerals,2.84242362
DRTS,Alpha Tau Medical Ltd.,37798984.18,293728552.2,,,,26890,114013.6,4.1,4.24,4.37,4.0999,6.58796556,2.41545894,Health Technology,7.46259325
HDSN,"Hudson Technologies, Inc.",37845733.21,420652110.6,,,,290979,2700285.12,9.11,9.28,9.295,9.09,2.25522552,1.75438596,Distribution Services,3.65380681
PRAA,"PRA Group, Inc.",37860040.23,936157334.1,,,,569996,13622904.4,23.17,23.9,24.08,22.43,7.35621935,3.01724138,Commercial Services,4.46955818
ANGO,"AngioDynamics, Inc.",37937989.05,437878482.9,,,,185807,2073606.12,11.05,11.16,11.38,10.8909,4.49090525,0.72202166,Health Technology,3.9570103
ATKR,Atkore Inc.,38069143.5,5506706208,,,,323772,46237879.32,138.47,142.81,143.0625,137.82,3.80387462,2.10195181,Producer Manufacturing,3.16614101
IREN,Iris Energy Limited,38180519.1,227629277.4,3.80116959,3.55,7447,2600643,10766662.02,3.53,4.14,4.21,3.43,23.03206997,21.05263158,Technology Services,9.42747872
XMTR,"Xometry, Inc.",38210541.38,1086543237,-2.07322453,22.2,2300,877546,19929069.66,22.64,22.71,23.12,21.71,6.4947029,0.17644464,Producer Manufacturing,6.66051221
FDS,FactSet Research Systems Inc.,38256502.74,16153578920,,,,501112,211243763.6,418.21,421.55,426.635,418.21,2.01453815,0.15205151,Technology Services,1.90263329
CTSO,Cytosorbents Corporation,38434211.79,156037414.1,,,,19859,70499.45,3.4989,3.55,3.63,3.4541,5.09249877,2.3054755,Health Technology,5.77636455
DICE,"DICE Therapeutics, Inc.",38435044.75,2216608006,37.51846381,47.84,3253435,33193710,1541515892,46.55,46.4,46.75,46.32,27.84974093,37.19350074,Health Technology,4.64128914
CAR,"Avis Budget Group, Inc.",38785539.1,8912331572,4.68941211,213.88,1050,941280,210978499.2,213.7,224.14,224.42,212,9.49528302,9.71657937,Finance,4.00690957
AORT,"Artivion, Inc.",38844219.62,659729713.1,,,,196585,3172881.9,16.01,16.14,16.33,15.912,2.62694822,0.8119925,Health Technology,3.12031614
BCC,"Boise Cascade, L.L.C.",39035542.8,3153329449,,,,250976,19990238.4,77.5,79.65,79.96,77.47,3.21414741,2.45690764,Distribution Services,2.49908565
PEGA,Pegasystems Inc.,39076965.15,4215259642,-1.5936255,49.47,400,301546,15321552.26,49.38,50.81,51.29,49.022,4.62649423,1.21513944,Technology Services,3.3778825
BBAI,"BigBear.ai, Inc.",39191998.29,400767286.3,1.5936255,2.55,119130,9216577,23870934.43,2.54,2.59,2.67,2.35,13.61702128,3.187251,Technology Services,9.99960313
HBIO,"Harvard Bioscience, Inc.",39193877.15,250186957.4,,,,356660,2114993.8,5.39,5.93,5.98,5.3809,11.1338252,10.01855288,Health Technology,6.42386467
SAVA,"Cassava Sciences, Inc.",39200557.38,1032881048,-0.36585366,25.06,2426,348917,8632206.58,24.45,24.74,24.84,24.0276,3.38111172,0.56910569,Health Technology,4.51420751
RDWR,Radware Ltd.,39301014.6,894624229.2,,,,128101,2532556.77,19.73,19.77,19.88,19.59,1.48034712,0.20273695,Electronic Technology,2.1971768
RGNX,REGENXBIO Inc.,39329826.01,881494225.9,,,,517207,10488957.96,19.88,20.28,20.67,19.64,5.24439919,2.01207243,Health Technology,5.39796147
PBYI,Puma Biotechnology Inc,39447611.23,165809892.4,,,,125232,444573.6,3.49,3.55,3.6192,3.49,3.70200573,0.85227273,Health Technology,5.48866236
GIII,"G-III Apparel Group, LTD.",39518166.13,916429894.2,0.5629478,19.65,100,532007,10693340.7,19.66,20.1,20.215,19.38,4.30856553,2.86591607,Consumer Non-Durables,4.45670613
RL,Ralph Lauren Corporation,39550287.62,8071946092,,,,1046562,129124819.6,122.47,123.38,124.33,121.8801,2.01009024,0.16236402,Consumer Non-Durables,2.47127734
ROAD,"Construction Partners, Inc.",39839467.95,1765516454,,,,181397,6071357.59,32.62,33.47,33.5,32.62,2.69773145,1.79440389,Industrial Services,3.35819947
VREX,Varex Imaging Corporation,40022583.2,927180057,4.62074978,24,200,195445,4485462.75,22.93,22.95,23.12,22.71,1.80537208,0.04359198,Health Technology,2.17710402
GCMG,GCM Grosvenor Inc.,40234893.68,1328805960,,,,149694,1070312.1,7.07,7.15,7.151,7,2.15714286,0.70422535,Finance,2.53142058
CYBR,CyberArk Software Ltd.,40415960.94,6443537430,,,,675414,106073768.7,148.91,157.18,157.31,148.2755,6.09304976,5.03611557,Technology Services,3.25292273
MX,Magnachip Semiconductor Corporation,40454930.51,475064000.9,-2.69541779,10.83,200,262189,2947004.36,11.1,11.24,11.46,11.03,3.89845875,0.98831986,Electronic Technology,3.69737952
VTYX,"Ventyx Biosciences, Inc.",40512162.99,1933550589,,,,1108041,36587513.82,31.55,33.02,33.86,31.55,7.32171157,3.21975617,Health Technology,4.82501821
BROS,Dutch Bros Inc.,40544010.11,4600407315,-0.32154341,28.1,2363,604676,16979302.08,27.85,28.08,28.1329,27.41,2.63735863,0.32154341,Consumer Non-Durables,3.42967289
SRRK,Scholar Rock Holding Corporation,40960885.65,478306652.6,,,,366690,3230538.9,8.3,8.81,8.95,8.06,11.04218362,4.01416765,Health Technology,8.63735484
CUE,"Cue Biopharma, Inc.",41062856.8,174439726,,,,363244,1467505.76,4.03,4.04,4.1,3.93,4.32569975,0.49751244,Health Technology,6.56294896
GMS,GMS Inc.,41087200.43,2783988993,,,,435431,29348049.4,65.76,67.4,67.45,65.76,2.56995134,2.10574155,Distribution Services,2.43138404
XPER,Xperi Inc.,41261824.7,549752714.8,,,,194182,2510773.26,12.72,12.94,12.94,12.45,3.93574297,0.54432348,Technology Services,5.2669829
PRO,"PROS Holdings, Inc.",41290962.73,1354161729,,,,482967,14204059.47,28.78,29.41,29.67,28.78,3.0924253,1.16959064,Technology Services,3.79534704
LSAK,"Lesaka Technologies, Inc.",41298367.2,230460724.4,,,,69078,258351.72,3.65,3.74,3.87,3.52,9.94318182,0.80862534,Technology Services,5.21328588
SEER,"Seer, Inc.",41344055.14,294484883.2,,,,151437,699638.94,4.43,4.62,4.62,4.36,5.96330275,4.28893905,Health Technology,8.03498571
GLOB,Globant S.A.,41383896.17,7951768354,0.05437738,184,100,470408,88493152.96,182.37,188.12,189.01,182.37,3.64094972,2.29472539,Technology Services,3.30468755
KRMD,"KORU Medical Systems, Inc.",41577617.82,177435145.2,,,,114552,445607.28,3.85,3.89,3.99,3.85,6.49350649,4.01069519,Health Technology,4.56950367
PLAY,"Dave & Buster's Entertainment, Inc.",41705208.43,1805255303,,,,2173453,91415433.18,40.31,42.06,42.51,40.26,5.86189767,4.75716065,Consumer Services,4.90622673
GTLS,"Chart Industries, Inc.",41738427.6,6329401651,,,,1140675,172036603.5,142.99,150.82,151.1,141.46,6.81464725,5.03516958,Producer Manufacturing,4.98398061
ACIU,AC Immune SA,41844317.12,171421756.5,,,,48548,99523.4,2.03,2.05,2.1,2.03,4.92610837,2.5,Health Technology,5.62532085
LRMR,"Larimar Therapeutics, Inc.",41926773.07,150576811.8,,,,188402,655638.96,3.3,3.48,3.5,3.3,6.06060606,5.45454545,Health Technology,6.37755385
PCTY,Paylocity Holding Corporation,42081286.46,10521593102,-1.01632609,183.1,200,561161,105784460.1,183.34,188.51,190.23,183.34,3.75804516,1.90831441,Technology Services,2.9990689
HEI,Heico Corporation,42081474.16,20214251927,,,,432439,72567588.59,165.2,167.81,168.13,165.01,1.8907945,1.15739345,Electronic Technology,2.31712088
FOXF,Fox Factory Holding Corp.,42103964.39,4092814790,,,,320913,31048332.75,96.16,96.75,97.72,95.2,2.64705882,0.27985075,Producer Manufacturing,2.94368461
ITI,"Iteris, Inc.",42126483.23,186495770.1,-3.06603774,4.11,500,189490,826176.4,4.21,4.36,4.49,4.21,6.65083135,2.83018868,Electronic Technology,4.97282444
BLFS,"BioLife Solutions, Inc.",42182597.41,1048902969,,,,358425,8645211,23.39,24.12,24.35,22.715,7.19788686,2.11685013,Health Technology,4.52989224
NNBR,"NN, Inc.",42342893.68,98611990.98,-4.71698113,2.02,100,59031,127506.96,2.07,2.16,2.19,2.07,5.79710145,1.88679245,Producer Manufacturing,8.62829163
SSD,"Simpson Manufacturing Company, Inc.",42413752.1,5693910034,,,,239921,32015058.24,129.99,133.44,133.67,129.99,2.830987,2.55937284,Producer Manufacturing,2.34021458
PX,"P10, Inc.",42423849.13,1340982417,,,,270811,3127867.05,11.47,11.55,11.71,11.47,2.092415,0.52219321,Finance,2.42556956
GRBK,"Green Brick Partners, Inc.",42567510.67,2507056368,,,,400705,22074838.45,54.53,55.09,56.5822,54.51,4.13171895,1.39885883,Consumer Durables,3.20878311
EOLS,"Evolus, Inc. Common Stock",42639617.18,461074539.6,,,,537292,4352065.2,7.9,8.1,8.12,7.64,6.28272251,3.97946085,Health Technology,4.54566462
PRCT,PROCEPT BioRobotics Corporation,42670512.4,1574918570,,,,308748,10793830.08,34.61,34.96,35.22,33.95,3.74079529,0.89466089,Health Technology,4.83225175
AMEH,"Apollo Medical Holdings, Inc.",42728047.89,1819067500,0,31.12,500,137949,4360567.89,30.92,31.61,31.68,30.65,3.36052202,1.57455013,Health Services,4.26652329
